video,short-term_memorability,nb_short-term_annotations,long-term_memorability,nb_long-term_annotations
8206,0.8439273436490854,32,0.7766162721754571,11
8207,0.8765108795768647,32,0.7870212910632686,12
8208,0.8740046547812529,37,0.7749162782699515,11
8209,0.8819835792958759,34,0.7804058587039322,16
8210,0.8778448187956042,34,0.7840018534476155,11
8211,0.8293026964697077,34,0.7742827993486151,12
8214,0.8815677281484903,32,0.7856126722030936,14
8215,0.8647749420284915,33,0.7893130501316141,13
8216,0.818404683514775,34,0.7623410875290182,11
8217,0.8260520438479205,33,0.7370613790272079,11
8218,0.9015247712895725,33,0.7928900984878632,10
8219,0.8499375290094644,43,0.7631373071764298,10
8220,0.8613504774462118,33,0.7386527568561235,14
8221,0.8421770880419182,52,0.7698002489963675,11
8222,0.8647494270597408,34,0.7676503800086083,12
8224,0.8632029350737643,34,0.7873162128452502,11
8225,0.8481560996108399,33,0.7613386148172708,13
8226,0.8394253841667716,32,0.7705843478199155,13
8227,0.8687184622659099,33,0.7648168013438212,10
8228,0.8923451443010972,35,0.7761412430849439,14
8229,0.8379578141307857,34,0.770825238048044,14
8230,0.8486098104834398,33,0.7804590003359624,14
8231,0.867996051560182,34,0.7601072685258513,11
8233,0.8498929581684377,34,0.7615877929914243,11
8234,0.8553043813792998,31,0.7739761650975572,10
8235,0.8448045939798257,32,0.7598570988441505,11
8236,0.8401320517857558,35,0.76982370508661,15
8238,0.8406102525797244,33,0.7618314523945549,12
8239,0.8863679905755991,32,0.793179465401641,13
8240,0.8360202489545541,43,0.7625095083298502,11
8241,0.8229114967898185,50,0.7462496291825997,19
8243,0.8792891571454644,34,0.7874975154656251,13
8245,0.8704419249513474,34,0.7644556672492361,11
8246,0.8486286926069817,34,0.7590083977852842,9
8247,0.8447982857995118,31,0.7901158329713691,10
8249,0.8547470415106152,33,0.7801904993513532,11
8251,0.8755032457606646,34,0.7684456188694755,9
8252,0.8218195595391046,35,0.7312821639825156,11
8253,0.8804587033556259,45,0.7649288455478581,12
8254,0.8469607073648013,33,0.7623122972929065,9
8256,0.8481983392633483,33,0.7634218516728211,13
8259,0.842801012699418,34,0.7739514778589202,9
8260,0.8546390678776803,33,0.7576769451839275,9
8261,0.8500083608012186,33,0.7776465451921675,12
8263,0.8797418055578069,33,0.7710748292104621,14
8265,0.8646318888764758,33,0.8095231043408448,11
8266,0.8697438160055294,31,0.777887688952349,13
8267,0.8524247730719328,34,0.7672747652895179,14
8268,0.8851936127039667,34,0.7882702921505416,9
8269,0.8622054659294776,42,0.7807819131425074,13
8271,0.8705953240895102,34,0.7899814597381289,10
8272,0.8693596317310356,37,0.7763076745919166,13
8274,0.8574500452010357,34,0.7722248413798375,13
8275,0.8727039532277112,30,0.7739488296422977,12
8276,0.8407881934346939,33,0.7514058186028164,17
8277,0.8732653574257647,33,0.7546172398335583,15
8279,0.8676117181335465,33,0.7715508739147581,13
8280,0.850131249139845,33,0.7451872878935578,11
8282,0.9063864557985337,48,0.7903255433435391,16
8283,0.8767143063785248,33,0.7583811127762763,10
8284,0.8631071482073235,34,0.7650951406591322,12
8286,0.8505700281376373,33,0.7746179452528847,10
8287,0.8302616869865029,42,0.766582233641883,10
8288,0.8700816444639018,32,0.7808442201625754,18
8289,0.8915371777756823,33,0.7739303930130046,13
8290,0.8175923742127433,49,0.7389095040278151,12
8291,0.8430202955429515,34,0.7671958069585527,11
8292,0.8367878550930549,34,0.7531632788610517,10
8293,0.7984106622506246,33,0.7309367377290864,13
8294,0.8560142447635641,34,0.7668844513039316,18
8295,0.8767183988250414,31,0.7637667966769881,17
8296,0.9000217569636955,34,0.7313526570440787,12
8297,0.8607719894161087,32,0.783280659747422,13
8299,0.8555581868514316,33,0.7808344356343516,14
8300,0.8422879612655524,33,0.767629461286006,13
8301,0.8536542767934255,39,0.7598209298838821,10
8303,0.8425994957973546,33,0.7744411094186052,12
8304,0.8557619458121861,33,0.7819898415656467,13
8305,0.8729717736002343,32,0.7799714893343404,14
8306,0.8774181614860656,35,0.7920461006750354,10
8308,0.8609759961579743,33,0.7867650048091537,16
8309,0.8457517541496837,33,0.7673188943394456,10
8310,0.8666119991275346,33,0.7749372455427941,12
8311,0.8447597265015061,32,0.7605029466165563,10
8313,0.8572813914849301,33,0.7729178441354538,10
8314,0.8517247936815422,33,0.7609230365724059,21
8316,0.8334982057348242,42,0.7666068147682226,11
8317,0.8771435270200508,40,0.7754080625615206,13
8318,0.8216489080578282,32,0.75177702031706,17
8319,0.8568863583658809,33,0.7423071161785738,10
8322,0.8575031385506534,38,0.7622308147652848,14
8323,0.8667722229957643,60,0.7892856119660322,25
8324,0.8758386832702942,32,0.7977293330131239,19
8325,0.869853367184675,33,0.7803335691597788,9
8326,0.8754501565430863,34,0.7743551261916684,9
8327,0.8460816758054281,33,0.7503456692070141,11
8328,0.871557144435556,34,0.7597848655441756,11
8329,0.8472696878801422,34,0.7407434089698971,23
8330,0.8620929061851987,32,0.7744567982520493,12
8331,0.849901053454224,34,0.7685630369757344,16
8333,0.8174256631718239,34,0.7644645511050269,10
8334,0.876818799089959,33,0.7953170920939414,12
8335,0.8125062493400924,33,0.7325464706566486,11
8336,0.8341081108874379,33,0.7601863473240225,10
8337,0.8758155321497807,34,0.7671143871547864,10
8338,0.8748100048591696,33,0.7831435212887004,10
8339,0.8836063855001348,34,0.7884414686567961,11
8341,0.8534009531679196,33,0.7538261450897417,11
8344,0.8899336351494371,31,0.8263081352476338,12
8345,0.8259553460333389,33,0.7648803639688727,11
8346,0.8100042852221514,34,0.7381926122065448,12
8347,0.8667034457178244,34,0.7626444566194192,9
8348,0.8540195512041372,37,0.7552065029233166,14
8349,0.8499546077837652,33,0.74236611746861,10
8350,0.8834405868608527,41,0.7910039043640843,14
8351,0.9265711206272157,33,0.8125449176824244,13
8352,0.912387730314407,33,0.7802117789086336,13
8353,0.879019294351749,46,0.7764413734701875,12
8354,0.8510249732823836,34,0.7645753151548736,10
8355,0.8774291327190114,34,0.7899584275083732,11
8356,0.8444560643931255,31,0.758562752665236,10
8357,0.8316200365752203,33,0.7739049966981324,12
8358,0.8085860184463264,31,0.7683968415133559,11
8359,0.8407706923552928,33,0.7587687844608736,11
8360,0.8446781422841833,34,0.7621564353094346,12
8361,0.865271383783384,32,0.7729806927936382,16
8363,0.8926896449286608,33,0.7817372497772154,11
8364,0.869831442123402,35,0.7916687253355579,16
8365,0.8794867220940115,34,0.7795240444136619,14
8366,0.8554329462644101,34,0.7785276424852061,12
8367,0.8861151830042578,33,0.7820121771578858,11
8368,0.8695286202520756,51,0.7732162487661971,13
8369,0.8587694307192034,32,0.761651306020125,11
8371,0.8754814746666678,33,0.7957175750945226,15
8374,0.8578321277052928,34,0.7748148548705716,16
8375,0.8458725974059039,43,0.7595229048266602,10
8377,0.8345420980169286,33,0.7490339141955648,14
8378,0.8636559962481637,33,0.7675450652905117,16
8379,0.8795127083771269,39,0.7828383894864419,11
8380,0.8785099435750675,33,0.8102718236400589,11
8381,0.8770084571616411,33,0.7664837049517349,9
8382,0.849112141947202,33,0.7659452684572337,12
8383,0.8396303771318915,33,0.7565256150784265,10
8384,0.8711861898529623,32,0.7647688420550468,10
8385,0.8553333565724985,33,0.7770509857835799,10
8386,0.873417137022274,36,0.7643547047679168,10
8387,0.8779304936891871,34,0.7931423384896669,12
8389,0.879034853264395,31,0.7660988508287909,11
8390,0.859250476484405,33,0.791005907884341,28
8394,0.8901531933780474,34,0.7766359824930618,19
8395,0.8707054610254965,45,0.7703094073168696,22
8396,0.7728477696528719,31,0.7293738812126493,9
8397,0.8837159140874928,45,0.7793069929766884,10
8398,0.8541702714249864,52,0.7332919579343555,10
8399,0.8618728857253719,37,0.7947576611420376,11
8400,0.8254760524567806,34,0.7703503888425488,10
8401,0.821026830873607,33,0.7731555966163908,11
8402,0.8348051547983308,33,0.7604588951398873,15
8403,0.8324524210690246,33,0.7814337416403123,13
8405,0.8143388311182884,34,0.7494964981455003,11
8406,0.8236061742748485,46,0.7621679980473189,10
8407,0.8733318266374576,33,0.7919929845717981,10
8409,0.8900883007515771,49,0.7770824386856576,13
8410,0.8289154968666902,43,0.7610947878224538,11
8414,0.8633366673672385,33,0.7962127203634437,13
8415,0.8622305948201366,31,0.764767867416159,9
8420,0.8116283484621274,32,0.7444833522281067,10
8421,0.8168849985965532,33,0.7213581179862334,12
8422,0.879834595622902,39,0.7635589574451322,11
8423,0.8315491108162952,34,0.7688874684783343,12
8425,0.8900773450133583,34,0.7767053511559008,10
8426,0.8657951657876188,32,0.7708148081946763,11
8427,0.8645848821762453,33,0.7832405947504285,19
8428,0.83814867744777,34,0.7718515328668288,17
8429,0.8387587352072007,33,0.76797803060314,14
8430,0.8582200386823179,32,0.7804148716601702,13
8433,0.8604837611835587,33,0.7442554744941454,11
8434,0.8473126746433917,33,0.7470835874666769,9
8435,0.8611400489983467,33,0.7512283298910398,12
8436,0.8483384206831319,91,0.7875557700887409,21
8437,0.8509902723637851,47,0.7663169888513907,20
8438,0.8392292977261632,32,0.7725668324940128,11
8439,0.8165565509015286,34,0.7411981001746355,10
8441,0.8642014305377455,34,0.7766579245606686,13
8442,0.8199458883142535,35,0.764881119072938,18
8443,0.8717507073754214,34,0.7705895007936359,12
8444,0.8964433705704234,34,0.8060355229638853,10
8446,0.8211539611883873,36,0.7350949888977232,11
8447,0.8418036712769068,33,0.7790584738359924,11
8448,0.8514266915057569,34,0.7700148859818902,14
8449,0.8631769191522317,33,0.7753611790917091,10
8451,0.8789431752031533,51,0.7863002340496772,11
8452,0.8571664739696234,32,0.785757690877435,10
8453,0.8258068872465016,34,0.7582824295175741,11
8454,0.8616476446959282,33,0.7855010013919433,13
8455,0.8950423247111676,32,0.7729050515156253,11
8456,0.8324118029587488,32,0.7615709856630348,14
8458,0.86597875546352,33,0.7704159582074583,9
8459,0.8523976740761422,34,0.7799749394559023,9
8461,0.8776046458402548,32,0.7768152199063295,11
8464,0.8867858228223711,34,0.7969038564220005,10
8465,0.8592350511982983,33,0.7754769965854809,11
8466,0.8433511342867474,34,0.7773121396808027,10
8468,0.8554499958471548,34,0.7664993139844545,11
8470,0.8120281035602964,34,0.749984347423292,16
8471,0.8659027301683192,33,0.7659241370197247,12
8472,0.8572426415528022,33,0.7647018965415557,10
8473,0.87598427523093,33,0.7783172639144993,13
8474,0.8647964997424268,33,0.7721536194372679,14
8475,0.8400328159680006,34,0.7436292460623748,10
8476,0.8714201921114298,33,0.7755644337508858,10
8477,0.8357190596830399,34,0.7632629899256447,11
8478,0.8548848911472224,71,0.7674885916248327,22
8479,0.8450748380787382,35,0.7792460305201989,12
8480,0.8402509699989749,40,0.7686534425972055,10
8481,0.8402603360878987,34,0.7722352344800583,20
8482,0.8611674583004256,33,0.7732508912601577,27
8485,0.8820130929611738,51,0.768569592118638,11
8487,0.8312026837274908,83,0.7599579286701655,22
8488,0.8804477257985289,47,0.7869117217210662,18
8489,0.8631716112483503,34,0.7827792968482047,12
8491,0.8307030871955449,34,0.7572538769063866,11
8492,0.8733847151714894,33,0.7545815133363855,11
8493,0.858442201383347,33,0.7821911519199489,15
8494,0.8806155706071774,33,0.7694507157522037,12
8495,0.8575605999640318,34,0.7741185816959031,14
8496,0.8211679936744483,33,0.7193054775589165,9
8497,0.8498216893641654,34,0.7626790455506318,23
8498,0.8725909507361959,32,0.7655015322437521,15
8499,0.8797780339092045,32,0.7718285535338001,12
8500,0.815700869519269,34,0.7575276488314433,11
8503,0.8672918873910269,49,0.7795136485797896,18
8504,0.9068917850877846,32,0.786195311247605,14
8505,0.8538857273017311,34,0.7771693313153046,12
8506,0.8879803180011882,35,0.7897525601199714,12
8507,0.8789333746717749,34,0.7789185911825982,10
8508,0.8674350525154161,34,0.7704223942157638,14
8509,0.8667335088100911,31,0.7922621604215304,15
8510,0.8372843576043277,33,0.7679758600355943,14
8512,0.8804987336014933,34,0.7620736530740548,13
8513,0.8612981734145462,33,0.7616886826367368,13
8514,0.8456279151440756,32,0.7714999934088864,10
8515,0.8813980671406529,33,0.7661675943861062,13
8516,0.8988012392798712,32,0.7908486752942344,13
8517,0.8759843834263211,50,0.7860347510478959,10
8518,0.8628999672314362,32,0.7756298059796187,10
8520,0.8554538271326886,33,0.7702832944398018,14
8521,0.861705824586788,33,0.7778655077489561,17
8522,0.8632551419045817,33,0.7689102489382994,11
8525,0.8842169571134552,33,0.7759030887626255,15
8526,0.8884166664906399,32,0.7736364686101018,11
8529,0.8635684484818211,37,0.7604773139868469,9
8530,0.8506132169124697,33,0.7348620894146773,20
8531,0.8666029501894708,32,0.78016324554008,19
8532,0.864382259017658,32,0.750524598505563,11
8535,0.8804364141041031,36,0.7822655750026932,12
8538,0.8300277457739192,33,0.752168749046732,14
8542,0.8203388676724606,55,0.7599676582419352,12
8543,0.8683160836310794,32,0.7814105108499374,20
8544,0.861985746238786,34,0.7574689515855147,10
8545,0.8517375811681109,33,0.7771770184135196,10
8546,0.8316802319719572,34,0.7723034149484916,9
8547,0.8587627422847768,33,0.7721378547349338,10
8549,0.8649189860990789,33,0.7701269741358501,11
8550,0.8702350004633125,32,0.7665570791163493,12
8551,0.819177139879775,34,0.7822988606795329,13
8552,0.828551187541486,33,0.751584632620624,11
8553,0.8435028989548199,34,0.7738802876448841,10
8554,0.8528029674503039,34,0.7643041468873535,11
8556,0.8752093238987221,35,0.7973453992956562,10
8557,0.8803649869518092,34,0.7668166187285982,13
8558,0.8479972569449385,33,0.7717537544517704,10
8560,0.8650670857223645,32,0.7898979335585806,11
8561,0.881223948499172,55,0.7956183217533949,14
8562,0.8450403967754556,33,0.76741261341567,12
8563,0.8605640355158353,33,0.7935631229641539,12
8565,0.852890710298633,33,0.7743810198597023,12
8566,0.8688188412130061,50,0.7582855837593586,19
8568,0.8292469594887876,34,0.7595007315274247,12
8572,0.8444083268837682,32,0.7696717065090126,16
8573,0.869947779681272,32,0.7818939738430726,10
8575,0.8645828393424538,33,0.7758535996773139,9
8576,0.8615127110971007,49,0.7827320665645379,12
8577,0.8567787500266194,34,0.7794461981523925,9
8578,0.8459493695226221,31,0.7768665798947867,14
8579,0.8543217462784576,33,0.766983898450278,14
8580,0.8486811335567681,33,0.7799524650921775,11
8581,0.8592365077132491,35,0.7784452955461176,10
8582,0.8837222560280603,33,0.7762269172854507,10
8583,0.8876896853158625,34,0.7945136986927895,11
8584,0.818021205231457,33,0.7524595046628019,10
8585,0.8321026210301532,34,0.7547595243846545,12
8586,0.8897596777425412,33,0.7931488685215143,12
8587,0.8447735529096748,33,0.772329901075264,15
8588,0.8560275501397587,34,0.7638007621402411,10
8590,0.8723471558427933,33,0.7615296327605096,11
8591,0.8315707768287982,33,0.7830568041938382,11
8592,0.8382314103468786,34,0.7619403362169386,15
8593,0.8375327005136627,32,0.7732728274217254,10
8594,0.8798114900148081,34,0.7974721583535956,14
8595,0.80345847532108,33,0.7592711014952881,12
8596,0.8929799247688808,88,0.7998749237319207,39
8597,0.8610939155860718,32,0.7671303813755318,12
8598,0.8322566589918701,37,0.7516520868408559,10
8600,0.8636629460404632,41,0.7840229859981553,15
8601,0.8659042474863358,57,0.7677207100946094,10
8602,0.8576976854361844,37,0.7825815875815633,10
8603,0.8361131804984397,43,0.7666172604125765,11
8604,0.8438981868625716,31,0.7686375823070817,10
8605,0.8373109356367843,35,0.7612919690967667,11
8606,0.8505624428739424,43,0.7628551605126966,15
8607,0.8898505428138361,32,0.7906965735954907,10
8609,0.8254710848587351,37,0.758669071794301,10
8611,0.857160902770847,33,0.7741654904524009,12
8613,0.8854675061321812,34,0.7824233180483174,12
8614,0.8753195517336895,48,0.7747749716035208,27
8615,0.8433490871360299,33,0.7636530478990255,13
8616,0.8270332189485455,33,0.7709226772557946,9
8618,0.9120375003042281,33,0.7923379653564191,12
8619,0.876404635289649,34,0.7815758737499522,9
8621,0.9169490193822489,56,0.7948547419751739,9
8622,0.8793418812582395,31,0.7799772602624117,12
8623,0.8884652658757715,36,0.7751209829553628,11
8624,0.8638474138496358,34,0.7818076658689864,14
8625,0.833811704651067,86,0.7550772252687307,18
8628,0.8812659617622182,33,0.7622056228049547,13
8629,0.8754471962740379,31,0.7731389465649379,10
8630,0.8847143760650085,33,0.8001296217377145,11
8631,0.859008983733296,85,0.7831441690434635,18
8632,0.852296417166801,33,0.7699067714022457,12
8633,0.8175081390947095,34,0.7690929856353828,11
8635,0.8633614459071631,33,0.7637424256248013,14
8636,0.881026586840272,33,0.7914957566865813,12
8637,0.8653468651954106,33,0.7508015457601462,11
8638,0.8459750783932618,32,0.7614762033255758,9
8640,0.8641262007144358,34,0.7815156331710695,16
8641,0.8675042593029278,33,0.7782371419139438,11
8642,0.8526254531764674,34,0.7627826357469685,11
8643,0.8362641364090377,33,0.7718825548268404,14
8644,0.8684173317389652,33,0.7692272348402104,12
8646,0.8266390233411224,32,0.7585296645039078,10
8647,0.8758790728435278,34,0.7768696294357047,10
8648,0.830528227828409,33,0.7522535567579632,12
8649,0.8834362581432205,35,0.7936998898568178,10
8650,0.8487569468884584,32,0.7688726497074287,16
8652,0.8609358783219334,65,0.7677230156437237,12
8653,0.8547639238676982,38,0.747596066695994,10
8654,0.8894906405902357,32,0.7598894685993468,13
8655,0.8707471995280728,34,0.747230100897464,10
8657,0.8703318195320078,57,0.778895866352655,17
8658,0.8769728298506264,37,0.7775090824257348,13
8659,0.8482333405391158,33,0.7625073094911737,11
8660,0.85578456997529,55,0.774937062374569,10
8661,0.8336457114891246,33,0.7464990741942472,10
8663,0.8501329864064118,32,0.7694690313201931,12
8664,0.8814546899635,33,0.7780119909350264,10
8665,0.8771743505445834,34,0.7969280334596205,15
8667,0.8523015612878091,32,0.7754307052149093,11
8668,0.877874136881397,33,0.7715868471302187,10
8669,0.8561524206116711,32,0.7570607750543852,12
8670,0.836910088961857,33,0.7748966209058898,12
8671,0.8164461695559434,33,0.783239845665722,13
8672,0.9082366177813724,34,0.7879183468883975,10
8673,0.8642258193285375,34,0.7700303650607891,11
8674,0.85688517286259,48,0.7919226351655982,17
8676,0.8831157628790476,33,0.7943618991109271,20
8677,0.8501642222717473,51,0.7591477499489705,9
8678,0.8604044290982517,33,0.780239038322397,14
8679,0.8524899610992998,34,0.7639063022578787,13
8680,0.8496747189676999,34,0.7630947928296488,14
8683,0.8533814601521318,39,0.7704089960576924,16
8684,0.8359820940953364,33,0.7729628716688115,12
8685,0.81974586609032,34,0.7469727892441255,13
8687,0.8505409623714932,34,0.7599486442793699,14
8689,0.8495056118882776,34,0.7679058035900398,10
8691,0.8710173624283898,32,0.7727745845409348,11
8692,0.879947440487583,33,0.7805090698687296,23
8693,0.8849514560203143,33,0.7924833587786684,12
8694,0.8174163233588709,34,0.7566593779174959,18
8695,0.8577577198945222,48,0.7738961395231636,14
8696,0.8485140784817373,39,0.7938394812859023,10
8698,0.8641981709840039,33,0.7801145654318176,10
8700,0.8844726806126377,33,0.7736346714063522,16
8701,0.8231446107316642,48,0.7547939523984016,14
8702,0.8694083909733854,33,0.7688822549662535,11
8704,0.840670234088681,36,0.7491421032511838,9
8705,0.8462942065043138,33,0.7835037437792218,11
8708,0.8669620748381054,32,0.7681851090005948,11
8709,0.871796179296619,34,0.7724566444171813,10
8710,0.8607163524920458,64,0.792381839051919,34
8711,0.886541149460405,33,0.7981652072090455,9
8713,0.856507398928674,64,0.7742266984205403,11
8714,0.8725508958563803,32,0.7775369829423717,9
8717,0.8575531296160276,33,0.7783089377994129,19
8718,0.8535406289592995,34,0.7832329633743714,9
8719,0.8600295314045466,34,0.7870206859204544,14
8720,0.8834751264331056,35,0.7661504020775736,12
8722,0.8869434786299175,33,0.7717246365850892,10
8723,0.9250647834262198,33,0.806559992946755,14
8724,0.882328947516246,32,0.778984429657711,15
8725,0.8611211054269714,33,0.7697987899242343,13
8726,0.8357808673805451,33,0.7789548549394667,15
8727,0.9001849757785083,50,0.7993905263060486,13
8729,0.8683340212066428,48,0.7833429804688302,14
8730,0.8507603573016945,45,0.7739320005852375,10
8731,0.865290029035178,34,0.7774068448158006,10
8732,0.8546350142586686,34,0.7858643879325431,11
8733,0.8625465945316521,35,0.7755462786469058,10
8734,0.8236938381302344,41,0.7466762868617773,10
8735,0.8716555198784092,33,0.7820016242088534,13
8736,0.8729252472582839,34,0.7730462063300292,13
8738,0.8799415856921524,34,0.8098930453633335,11
8739,0.8500067886621357,33,0.7530807484150235,13
8740,0.8676502477844319,31,0.7712053639393505,10
8741,0.860865675293811,33,0.7694479335711879,17
8742,0.8576255765619886,34,0.7596962868429761,15
8743,0.879056209594297,33,0.8014329850248401,11
8744,0.8761106983309705,35,0.7804602490756511,12
8746,0.8737339877205536,33,0.7734948975269456,10
8748,0.8543127520363452,43,0.7505068152257478,10
8749,0.8197737053339027,33,0.7500840175137011,14
8750,0.8935881313529851,34,0.7669632759528181,11
8751,0.847943951724686,34,0.7767938677217278,10
8752,0.8283837485713593,34,0.7583691368449831,10
8753,0.8765454751628005,34,0.7884808139226291,10
8754,0.8938324858303741,33,0.7725174802502819,12
8755,0.8696482961943982,88,0.7730539570882753,39
8756,0.8456645788091953,32,0.7949842374748467,10
8757,0.8458839360284103,33,0.7774412971204975,12
8758,0.8533275922756937,33,0.7700865243867371,14
8759,0.8580954044360827,32,0.7679220330903758,9
8760,0.8522515643612703,33,0.7645186598680078,12
8762,0.8574504318108597,31,0.7768528959453347,10
8763,0.8374954706105764,33,0.763126677508175,15
8764,0.8361142786918123,34,0.7668649818946963,14
8765,0.8465148817592205,34,0.7492125037730643,15
8766,0.8696832441935403,32,0.7732970771566152,10
8768,0.8711985772740303,33,0.7805076876322139,13
8770,0.8863987691511284,32,0.7931942362715579,16
8771,0.9110163138885015,40,0.7986122096826048,11
8772,0.8625589958865855,33,0.7852632654451758,14
8774,0.8580828198963075,49,0.7778585439819367,14
8775,0.8658904858386718,32,0.7845320771415772,12
8776,0.9127546547863009,33,0.7867713302874519,11
8778,0.9040174284500573,34,0.7937023766274814,10
8779,0.8771570461486428,36,0.7850000061794166,12
8780,0.8464106518012142,32,0.7713490556901671,10
8781,0.827050458519014,56,0.7645463666867544,13
8782,0.8620421417765691,32,0.7699588233715035,12
8783,0.8671403804836243,33,0.7878623103864173,11
8784,0.8525461054397063,34,0.7912901309944717,16
8785,0.8186034962770128,33,0.7454888900098778,13
8786,0.8490638571818301,35,0.7867070854954467,12
8788,0.8919582692414524,32,0.7890248048027141,16
8789,0.8600023382941083,32,0.7801412659484579,12
8790,0.8996892465865292,34,0.7811021110313321,11
8791,0.8467938460843459,31,0.7700739380949838,14
8792,0.8527858100836083,33,0.7737465687740054,14
8794,0.8419192232893487,33,0.7779663753410815,11
8795,0.855914948191727,41,0.7742784877099026,10
8796,0.8915649252210136,32,0.7570048881897956,11
8797,0.8650469947898185,57,0.7847694044168385,10
8799,0.83033797720127,34,0.7757344005993825,9
8800,0.8608842175829775,34,0.7753162089212889,10
8802,0.8262698299343034,33,0.7547502224279898,10
8803,0.8275817071753985,32,0.7453340228215477,12
8804,0.8980334354677842,33,0.7702779030383181,19
8805,0.8943017481418182,32,0.8031966620085653,21
8806,0.842385408741439,33,0.7566269964753314,20
8807,0.8701639814574743,33,0.7748644792780268,9
8808,0.8190128535975013,34,0.7601824949921859,15
8810,0.8412544881014826,38,0.7647829570153944,10
8811,0.8381080543368948,33,0.7625012225127017,16
8813,0.8365538399665772,33,0.753819046461053,12
8814,0.8870087485520651,34,0.7763591901707858,11
8815,0.8275718023941396,32,0.752307839353617,10
8816,0.845608983180491,34,0.7518500769409158,14
8817,0.866786603014522,33,0.7719465616249548,10
8818,0.8775626227433537,32,0.7685620858475463,12
8819,0.8674900545480163,34,0.7683309667344494,19
8820,0.8601017750763809,34,0.7619187389077159,10
8821,0.8845143998706526,33,0.781889401076487,10
8822,0.868550139032186,32,0.7751158626381479,13
8825,0.8581064598496027,34,0.7832574352559204,11
8826,0.8821891449227146,72,0.7780249975600255,28
8827,0.8572313562728482,33,0.759877659332073,11
8828,0.8790620997253351,33,0.7872027075515735,14
8829,0.8566187023168208,95,0.7712685566983148,12
8830,0.9065224827249099,34,0.7910430049610825,15
8833,0.8410434369920391,57,0.7624122473182174,13
8834,0.8905845441256878,34,0.791965112356815,14
8835,0.8402050606559427,33,0.7753448498879782,11
8837,0.8625451905657743,47,0.7652357277053337,11
8838,0.8488939692806715,35,0.7650112141530412,15
8840,0.8726430793713132,33,0.7662945457114166,13
8842,0.8562054381743278,33,0.7952204854119972,10
8843,0.8674857541630391,56,0.7869436018885831,25
8845,0.856847718348237,34,0.7601570665033752,14
8846,0.8393175585342557,34,0.7635348260676543,17
8849,0.8597305114382174,33,0.7808916904311496,10
8851,0.8804091913324774,32,0.7805659725915094,9
8852,0.8475896912881364,34,0.7782462061724894,11
8853,0.8371972660167306,34,0.7380639859210391,11
8855,0.862448562416252,32,0.7770403656609964,11
8856,0.8493726360440881,32,0.7753611756515403,10
8858,0.8209172809579687,33,0.745239827852378,10
8859,0.8355732868247844,32,0.7603211817155571,12
8860,0.877105831090685,33,0.7690123768357712,12
8861,0.8835718066884339,34,0.7706962422438003,12
8862,0.8967289326357929,33,0.7906037163598804,13
8863,0.873042298431625,35,0.7825223291206386,12
8865,0.8441460314074288,32,0.7632977488044328,18
8866,0.8858768181830027,33,0.7711808429478292,10
8868,0.8687661616204951,34,0.7723304188055784,10
8869,0.8599179300204972,37,0.7682509837777266,10
8870,0.8449957084488676,32,0.738832466929752,12
8871,0.8645187273577084,32,0.7822732821590582,12
8872,0.8760490162576695,34,0.7793415443339118,13
8873,0.8612421131713984,34,0.7698567345709308,10
8874,0.8320898798865852,34,0.7624469804422169,12
8875,0.8182414918606665,36,0.7555940025891861,16
8876,0.8764953055911435,33,0.7901268847460002,15
8877,0.8952824582688813,34,0.79601376580385,10
8878,0.8537723245053119,34,0.7722721737295158,13
8879,0.8599263289203509,45,0.7705230143067251,14
8881,0.8484320246847111,33,0.7519481830237642,11
8883,0.8446478314738339,33,0.7789902479014191,16
8885,0.8426979788610154,33,0.7496069504045269,9
8887,0.8609799193868936,34,0.7624833182864195,11
8888,0.8177999127646727,35,0.7599690778380191,9
8889,0.8553323718288305,33,0.7719445230810821,10
8890,0.8648616325925184,53,0.7757185718536114,16
8891,0.8713459394747404,33,0.7618699344789083,11
8892,0.8521309430631092,31,0.7737010746269355,12
8893,0.8490052832433908,33,0.7694195930152543,10
8894,0.8447983056126848,33,0.759434218211231,12
8895,0.8713463299086357,34,0.7891279204052136,10
8896,0.8628231179220016,33,0.7777909279935081,13
8897,0.880156419878608,33,0.7713168501234714,14
8900,0.8626001788115933,34,0.7780558677307773,17
8902,0.8777514171130909,33,0.7784442412738594,12
8903,0.8436453977163316,33,0.7614037719617346,16
8904,0.8366590654706355,48,0.7564065787090172,16
8905,0.8369779635744612,33,0.7718595932794209,16
8906,0.8107121495162154,31,0.7390310555922616,12
8907,0.8532901791473051,33,0.7813849359384841,11
8909,0.8309025922192897,34,0.7600341265879443,15
8910,0.8745633989707973,31,0.76312497772093,16
8911,0.8586056941722972,55,0.7830356198652892,16
8912,0.8933071604785209,32,0.7870054101209222,9
8913,0.823828072338277,67,0.757955667568437,23
8914,0.8678317738737712,34,0.7557637734935001,11
8915,0.8704746296550931,34,0.7741711717329262,13
8916,0.867055556053218,34,0.7787239576984996,13
8918,0.8792482383419936,56,0.7813412469074347,16
8920,0.8611123396702148,32,0.7703219066143989,14
8923,0.8864452886138824,33,0.8066597571480602,12
8924,0.8749814996342165,33,0.7896615464623595,15
8926,0.8474809251529166,32,0.744670163707798,13
8928,0.8203317003013788,33,0.7590980764164824,12
8929,0.8774193404238573,34,0.7704574056896748,10
8930,0.8258662593035737,33,0.7534544252452186,12
8931,0.8616119706116826,33,0.7702955592635533,9
